,smiles,score
93,CCC(CC)OC1=NN(C2=NC=C(C3CC3)C=N2)C(C)=C1CC1=CC=CC=C1,4.176554826723365
94,CC(=O)OC(C=C(C)CCC(O)C1(C)CCC(=O)O1)CC(C)=CCCC1=COC=C1,3.7129490514119516
95,CC(C)=CCC12OC1C(=O)C1=CC=CC=C1C2=O,2.48392420768433
96,CC(=O)C(CC1=CC=CC=C1)NC(=O)CSC1=NC=CN1C1CC1,3.836872200145499
97,CC1CCC2(C)CCC3(C)C(=CC(=O)C4C5(C)CCC(O)C(C)(C(=O)O)C5CCC43C)C2C1C,3.4704744681244364
98,CCNC(=O)C1=NOC(C2=CC(C(C)C)=C(O)C=C2O)=C1NC(=O)C1=CC2=CC=CC=C2N1C,4.994816847833872
99,O=C1C2=CC=CC=C2N=C(NN=C2CCCCC2)N1CC1=CC=CC=C1,3.6307152653305277
100,CC(=O)NC(CC(=O)C1=CC=CC=C1)C1=CC=C(Cl)C=C1,2.6356736924562734
101,ClC1=CC=CC(C[N+]2=CC=C3C=CN=C4C5=CC=CC=C5C2=C43)=C1,3.683463507628157
102,O=C(O)C1=CC=C(NC(=O)C2C3=CC=CC(OC4CCNCC4)=C3CCN2C(=O)C=CC2=C(F)C(Cl)=CC=C2N2C=NN=N2)C=C1,4.765501430718443
103,CC(C)(C)C1=CC=C(C(CN)C2=CC=C(OC3=CC=CC=C3)C=C2)C=C1,3.125458235164926
104,CC1=CC(C(=O)CN2CCN(C3=NC=CS3)CC2)=C(C)N1C1CC1,3.7954824460597423
105,O=C(O)CC1CCCCN1C1=NC(NCC2=CC=C(F)C=C2)=C2C=CC=CC2=N1,4.378255352361917
106,CC1(C)CC(=O)C=C(C2=CC=C(C3=CC=C4NC=CC4=C3)C=C2)C1=O,3.528450822784974
107,CCOC(=O)C1=C(N2CCCC2)C2C3=CC=CC=C3SC12C(=O)OCC,2.9652104305289475
108,CC(C)C1NC(=O)C(NC(=O)C(O)C(CC2=CC=CC=C2)NC(=O)OC(C)(C)C)CC2=CC=C(C=C2)OCCCNC1=O,4.032750009479331
109,CC1=CC=CC(CN2CCN(CC(=O)N3CCC4(CC3)OCCO4)C2=O)=C1,3.1233143388804523
110,CC1=NC(C2=CC=CC=C2)=NC(NC2=CC=C(C(=O)O)C=C2)=C1CN,3.7301372311001533
111,COCCCN1C(=O)C(CC(=O)NC2CCCC2)CC(C(=O)N(C(C)C)C(C)C)=C1C,4.528905934932311
112,COCC1=C(C(=O)OC)C(C2=CC=C(F)C(F)=C2)C(C(=O)NCCCN2CCC(C3=CC=CC=N3)CC2)C(=O)N1,4.611117097337906
113,CC(=O)NC1C(O)CC(OCC2OC(OC3=CC=C([N+](=O)[O-])C=C3)C(NC(C)=O)C(OC3OC(CO)C(O)C(O)C3O)C2O)(C(=O)O)OC1C(O)C(O)CO,4.104191974673653
114,C=CCN(CC(O)C1=CC=CC([N+](=O)[O-])=C1)C(C)CCC1=CC=CC=C1,2.9374303633641325
115,CN1C(=O)CCC2=CC(C3=CN=CC4=C3CCCC4NS(=O)(=O)C3CC3)=CC=C21,4.73014137911148
116,CC1(CC(=O)NCC2=CC=C(C3=CC=CC=C3)C=C2)CC2(CCCCC2)OO1,3.6580526547569447
117,C1=CC=C(C(NCC2=NN=C(C3=CC=CO3)O2)C2CCC2)C=C1,4.285186755949047
118,N#CC1=CC=C(NC(=O)C2=NOC(C3=CC=C(NC(=N)N)C=C3)=C2)C=C1,3.6427841099905027
119,NC1=NC(C2=CC=CC(NC(=O)C3=CC=C(C(F)(F)F)C=N3)=C2)(C(F)F)COC1,4.487500511159935
120,CC1=CC=CC=C1OCCC(=O)NC1=CC(S(=O)(=O)N2CCOCC2)=CC=C1OC(C)C,4.054169075306392
121,NOCCCCOC1=CC(Cl)=C(Cl)C=C1Cl,2.7929478411430635
122,CC(=O)NC1=CC(C2=CC=C(F)C=C2)=CN2C(C3=CC=C(F)C(Cl)=C3)=CN=C12,3.980881329188562
123,COC1=C(C(C)NC2=NC=NC(N)=C2C#N)C=C(Cl)C(F)=C1C1=CC=C(S(C)(=O)=O)C=C1,4.200432569030966
124,CC1=CC=C(S(=O)(=O)NCCSC2=NN=NN2C2=CC=C(Cl)C(C(=O)O)=C2)C=C1,3.578507676713858
125,COC(=O)C1=CC2=CC=C(C(=O)O)C=C2S1,2.370392417160785
126,CC1=CC=C(N2CCN(C3CC[Si](C4=CC=CC=C4)(C4=CC=CC=C4)C3)CC2)C=C1,3.2791545525410157
127,CN(CC1=CN=C2N=C(N)N=C(N)C2=N1)C1=CC=C(C(=O)NC(CCC(=O)NCCC(P(=O)([O-])O)P(=O)(O)O)C(=O)O)C=C1,4.999139766454501
128,ClC1=CC=C(NCC2=CN=CN2CC2=CC=C(C3=CC=CC=C3)C=C2)C=C1N1CCCCC1,4.273298787294246
129,CCOC1=CC=CC(C(=O)N2CCN(C3=NC=CC(OC)=N3)CC2)=C1,3.7524986722876137
130,CC1=CC=C(C(NC(=O)C2=CC=CC=C2S(C)(=O)=O)C2=CC=CC=C2)C=C1,2.8105160933675006
131,O=C(CCNC1=CC=C(Cl)C=C1)C1=CC=CS1,2.4011487412470522
132,CC(C)CC1NC2N(C1=O)C1=CC=CC=C1C2(O)CC1NC(=O)C2=CC=CC=C2N2C(=O)C3=CC=CC=C3NC12,3.9873779952154695
133,CCN1C=C(S(=O)(=O)NC2=CC(F)=CC=C2C)C=N1,3.6178471358239674
134,COC(=O)C1=CC=C(S(=O)(=O)NCC2=CC=C(S(N)(=O)=O)C=C2)N1C,3.4585060574991453
135,CC(C)=CCCC1(C)C=CC2=C(C=C(C)N(CCC(=O)O)C2=O)O1,3.904081579566131
136,CC(C)C(O)C(=O)N1CCC(C)(N2CCC3=C(C4=CNC(=N)N=C4)N=C(N4CCOCC4)N=C32)C1,4.999892801567137
137,C=C(C)C1CCC2=C(CCC3(C)C(C(CO)CCC=C(C)C)C(O)CC23C)C1(C)CCCO,3.7400294231191946
138,CC1=CC(C2=NN(CC3=CC=C(C(=O)O)C=C3)N=N2)=CC(C(=O)NCC2=CC=CC(F)=C2)=N1,4.301699448780706
139,CCCCCCCNC(=O)OC1=CC=C2C(=C1)CN(C)C(C1=CC=C(C(F)(F)F)C=C1)N2C,4.822324949093358
140,CC(C)C1=CC=C(NS(=O)(=O)C2=CC=C3N=CC(C(=O)N4CCC(C(N)=O)CC4)=C(O)C3=C2)C=C1,4.6897252396157105
141,CC1=CC(C(=O)NC2=CC=CC3=CN=CC=C23)=NN1C1=CC=CC(C(F)(F)F)=C1,4.199283401910205
142,CC(=O)C1=CC=C2OC(C)(C)C(O)C(NC(=O)C3=CC=C(F)C=C3)C2=C1,3.460060961912373
